target_id	length	eff_length	est_counts	tpm
hCoV-19/USA/CA-CDPH-UC2/2020|EPI_ISL_413558|2020-02-27	29834	29835	385.672	160779
hCoV-19/USA/FL_9590/2020|EPI_ISL_424853|2020-03-05	29882	29883	105.054	43724.6
hCoV-19/USA/VA-DCLS-0056/2020|EPI_ISL_426464|2020-04-01	29851	29852	243.265	101355
hCoV-19/USA/AZ-TG268188/2020|EPI_ISL_426502|2020-03-17	29882	29883	105.054	43724.6
hCoV-19/USA/NY-WCMP12B04P/2020|EPI_ISL_427599|2020-03-16	29875	29876	126.977	52861.4
Junk/betacoronavirus/OL717063.1	29786	29787	0.0690992	28.8525
Junk/betacoronavirus/OL672836.1	29684	29685	1.10828	464.356
hCoV-19/USA/TX-TCH-TCMC03115/2021|EPI_ISL_1621256|2021-03-23	29679	29680	1.89541e-05	0.00794286
hCoV-19/USA/WI-WSLH-213664/2021|EPI_ISL_1794519|2021-03-27	29838	29839	1.91273	797.272
hCoV-19/USA/CA-CDPH-3000007215/2021|EPI_ISL_2837733|2021-04-10	29849	29850	1.8665e-07	7.77716e-05
hCoV-19/USA/NY-WMC2021-54/2021|EPI_ISL_3046587|2021-06-05	29842	29843	0	0
hCoV-19/USA/CA-CDPH-3000130472/2021|EPI_ISL_4511365|2021-07-28	29850	29851	1.81659e-07	7.56897e-05
hCoV-19/USA/FL-Path-Saliva-872/2021|EPI_ISL_2991302|2021-01	29853	29854	8.21143e-05	0.0342101
hCoV-19/USA/VA-DCLS-2187/2020|EPI_ISL_677212|2020-11-12	29902	29903	2.17883e-05	0.00906246
hCoV-19/USA/GA-EHC-458R/2021|EPI_ISL_845768|2021-01-05	29901	29902	2.23858e-05	0.0093113
hCoV-19/USA/IL-NM5863/2021|EPI_ISL_854460|2021-01-05	29748	29749	0.00142009	0.593719
hCoV-19/USA/VA-DCLS-2375/2020|EPI_ISL_925204|2020-11-12	29868	29869	5.4693e-05	0.0227745
