target_id	length	eff_length	est_counts	tpm
hCoV-19/USA/TX-TCH-TCMC00652-0721/2021|EPI_ISL_3149057|2021-07-09	29356	29357	81.984	83354.2
hCoV-19/USA/CA-CDPH-3000129332/2021|EPI_ISL_4509710|2021-07-27	29875	29876	4.62979	4625.4
hCoV-19/USA/NY-P12C1/2021|EPI_ISL_5156854|2021-04-07	29825	29826	68.6213	68671
hCoV-19/USA/NY-PRL-2021_03_02_00F22/2021|EPI_ISL_1172845|2021-02-28	29742	29743	9.62368	9657.53
hCoV-19/USA/TX-TCH-TCMC00443-0421/2021|EPI_ISL_2135033|2021-04-28	29677	29678	13.7773	13856
hCoV-19/USA/CO-CDPHE-2100938243/2021|EPI_ISL_2309975|2021-04-27	29782	29783	7.72003	7736.78
hCoV-19/USA/GA-GPHL-0610/2021|EPI_ISL_3134240|2021-07-13	29836	29837	5.73586	5737.9
hCoV-19/USA/MI-MDHHS-SC32153/2021|EPI_ISL_3637925|2021-08-09	29815	29816	6.43791	6444.74
hCoV-19/USA/CA-CDPH-UC2/2020|EPI_ISL_413558|2020-02-27	29834	29835	65.3086	65336.2
hCoV-19/USA/FL_9590/2020|EPI_ISL_424853|2020-03-05	29882	29883	50.1734	50114
hCoV-19/USA/VA-DCLS-0056/2020|EPI_ISL_426464|2020-04-01	29851	29852	59.4837	59475
hCoV-19/USA/AZ-TG268188/2020|EPI_ISL_426502|2020-03-17	29882	29883	50.1734	50114
hCoV-19/USA/NY-WCMP12B04P/2020|EPI_ISL_427599|2020-03-16	29875	29876	52.1386	52089.1
Junk/betacoronavirus/OL717063.1	29786	29787	0	0
Junk/betacoronavirus/OL672836.1	29684	29685	0	0
hCoV-19/USA/TX-TCH-TCMC03115/2021|EPI_ISL_1621256|2021-03-23	29679	29680	13.6259	13702.8
hCoV-19/USA/WI-WSLH-213664/2021|EPI_ISL_1794519|2021-03-27	29838	29839	0	0
hCoV-19/USA/CA-CDPH-3000007215/2021|EPI_ISL_2837733|2021-04-10	29849	29850	5.34038	5339.96
hCoV-19/USA/NY-WMC2021-54/2021|EPI_ISL_3046587|2021-06-05	29842	29843	12.6053	12607.3
hCoV-19/USA/CA-CDPH-3000130472/2021|EPI_ISL_4511365|2021-07-28	29850	29851	5.31112	5310.52
hCoV-19/USA/FL-Path-Saliva-872/2021|EPI_ISL_2991302|2021-01	29853	29854	5.22431	5223.19
hCoV-19/USA/VA-DCLS-2187/2020|EPI_ISL_677212|2020-11-12	29902	29903	3.9923	3984.9
hCoV-19/USA/GA-EHC-458R/2021|EPI_ISL_845768|2021-01-05	29901	29902	4.01425	4006.95
hCoV-19/USA/IL-NM5863/2021|EPI_ISL_854460|2021-01-05	29748	29749	9.31053	9341.4
hCoV-19/USA/VA-DCLS-2375/2020|EPI_ISL_925204|2020-11-12	29868	29869	4.81118	4807.74
