target_id	length	eff_length	est_counts	tpm
hCoV-19/USA/FL_9590/2020|EPI_ISL_424853|2020-03-05	29882	29795.8	5123.57	36780.8
hCoV-19/USA/VA-DCLS-0056/2020|EPI_ISL_426464|2020-04-01	29851	29764.8	441.678	3173.99
hCoV-19/USA/AZ-TG268188/2020|EPI_ISL_426502|2020-03-17	29882	29795.8	3704.77	26595.6
hCoV-19/USA/NY-WCMP12B04P/2020|EPI_ISL_427599|2020-03-16	29875	29788.8	1313.7	9432.97
Junk/betacoronavirus/OL717063.1	29786	29699.8	80.1858	577.494
Junk/betacoronavirus/OL672836.1	29684	29597.8	0.00976696	0.0705836
hCoV-19/USA/TX-TCH-TCMC03115/2021|EPI_ISL_1621256|2021-03-23	29679	29592.8	67.9196	490.922
hCoV-19/USA/WI-WSLH-213664/2021|EPI_ISL_1794519|2021-03-27	29838	29751.8	34.9844	251.516
hCoV-19/USA/CA-CDPH-3000007215/2021|EPI_ISL_2837733|2021-04-10	29849	29762.8	47.3036	339.957
hCoV-19/USA/NY-WMC2021-54/2021|EPI_ISL_3046587|2021-06-05	29842	29755.8	54.2049	389.646
hCoV-19/USA/CA-CDPH-3000130472/2021|EPI_ISL_4511365|2021-07-28	29850	29763.8	66.291	476.398
hCoV-19/USA/FL-Path-Saliva-872/2021|EPI_ISL_2991302|2021-01	29853	29766.8	84.1103	604.395
hCoV-19/USA/VA-DCLS-2187/2020|EPI_ISL_677212|2020-11-12	29902	29815.8	1.12082e-07	8.04069e-07
hCoV-19/USA/GA-EHC-458R/2021|EPI_ISL_845768|2021-01-05	29901	29814.8	56.9384	408.486
hCoV-19/USA/IL-NM5863/2021|EPI_ISL_854460|2021-01-05	29748	29661.8	0.000950099	0.00685133
hCoV-19/USA/VA-DCLS-2375/2020|EPI_ISL_925204|2020-11-12	29868	29781.8	0	0
