target_id	length	eff_length	est_counts	tpm
hCoV-19/USA/TX-TCH-TCMC00652-0721/2021|EPI_ISL_3149057|2021-07-09	29356	29287.7	72.268	761.54
hCoV-19/USA/CA-CDPH-3000129332/2021|EPI_ISL_4509710|2021-07-27	29875	29806.7	84.2954	872.815
hCoV-19/USA/NY-P12C1/2021|EPI_ISL_5156854|2021-04-07	29825	29756.7	820.679	8511.79
hCoV-19/USA/NY-PRL-2021_03_02_00F22/2021|EPI_ISL_1172845|2021-02-28	29742	29673.7	297.564	3094.87
hCoV-19/USA/TX-TCH-TCMC00443-0421/2021|EPI_ISL_2135033|2021-04-28	29677	29608.7	0.000910451	0.00949007
hCoV-19/USA/CO-CDPHE-2100938243/2021|EPI_ISL_2309975|2021-04-27	29782	29713.7	181.744	1887.72
hCoV-19/USA/GA-GPHL-0610/2021|EPI_ISL_3134240|2021-07-13	29836	29767.7	154.859	1605.55
hCoV-19/USA/MI-MDHHS-SC32153/2021|EPI_ISL_3637925|2021-08-09	29815	29746.7	70.2517	728.871
hCoV-19/USA/CA-CDPH-UC2/2020|EPI_ISL_413558|2020-02-27	29834	29765.7	20606.3	213657
hCoV-19/USA/FL_9590/2020|EPI_ISL_424853|2020-03-05	29882	29813.7	159.174	1647.74
hCoV-19/USA/VA-DCLS-0056/2020|EPI_ISL_426464|2020-04-01	29851	29782.7	303.252	3142.47
hCoV-19/USA/AZ-TG268188/2020|EPI_ISL_426502|2020-03-17	29882	29813.7	53.6175	555.038
hCoV-19/USA/NY-WCMP12B04P/2020|EPI_ISL_427599|2020-03-16	29875	29806.7	6212.7	64327.8
Junk/betacoronavirus/OL717063.1	29786	29717.7	66.0418	685.861
Junk/betacoronavirus/OL672836.1	29684	29615.7	47.812	498.25
hCoV-19/USA/TX-TCH-TCMC03115/2021|EPI_ISL_1621256|2021-03-23	29679	29610.7	479.467	4997.38
hCoV-19/USA/WI-WSLH-213664/2021|EPI_ISL_1794519|2021-03-27	29838	29769.7	308.01	3193.18
hCoV-19/USA/CA-CDPH-3000007215/2021|EPI_ISL_2837733|2021-04-10	29849	29780.7	96.6469	1001.58
hCoV-19/USA/NY-WMC2021-54/2021|EPI_ISL_3046587|2021-06-05	29842	29773.7	388.135	4023.3
hCoV-19/USA/CA-CDPH-3000130472/2021|EPI_ISL_4511365|2021-07-28	29850	29781.7	133.405	1382.47
hCoV-19/USA/FL-Path-Saliva-872/2021|EPI_ISL_2991302|2021-01	29853	29784.7	444.956	4610.59
hCoV-19/USA/VA-DCLS-2187/2020|EPI_ISL_677212|2020-11-12	29902	29833.7	268.536	2777.98
hCoV-19/USA/GA-EHC-458R/2021|EPI_ISL_845768|2021-01-05	29901	29832.7	47.0981	487.241
hCoV-19/USA/IL-NM5863/2021|EPI_ISL_854460|2021-01-05	29748	29679.7	87.4483	909.336
hCoV-19/USA/VA-DCLS-2375/2020|EPI_ISL_925204|2020-11-12	29868	29799.7	286.839	2970.7
