target_id	length	eff_length	est_counts	tpm
hCoV-19/USA/FL_9590/2020|EPI_ISL_424853|2020-03-05	29882	29832	0.00979534	0.201382
hCoV-19/USA/VA-DCLS-0056/2020|EPI_ISL_426464|2020-04-01	29851	29801	8.16064	167.949
hCoV-19/USA/AZ-TG268188/2020|EPI_ISL_426502|2020-03-17	29882	29832	140.865	2896.04
hCoV-19/USA/NY-WCMP12B04P/2020|EPI_ISL_427599|2020-03-16	29875	29825	5259.5	108155
Junk/betacoronavirus/OL717063.1	29786	29736	0	0
Junk/betacoronavirus/OL672836.1	29684	29634	3.39072e-08	7.01753e-07
hCoV-19/USA/TX-TCH-TCMC03115/2021|EPI_ISL_1621256|2021-03-23	29679	29629	319.47	6612.96
hCoV-19/USA/WI-WSLH-213664/2021|EPI_ISL_1794519|2021-03-27	29838	29788	0	0
hCoV-19/USA/CA-CDPH-3000007215/2021|EPI_ISL_2837733|2021-04-10	29849	29799	15.6235	321.559
hCoV-19/USA/NY-WMC2021-54/2021|EPI_ISL_3046587|2021-06-05	29842	29792	157.578	3243.98
hCoV-19/USA/CA-CDPH-3000130472/2021|EPI_ISL_4511365|2021-07-28	29850	29800	63.8209	1313.5
hCoV-19/USA/FL-Path-Saliva-872/2021|EPI_ISL_2991302|2021-01	29853	29803	0.171462	3.5285
hCoV-19/USA/VA-DCLS-2187/2020|EPI_ISL_677212|2020-11-12	29902	29852	200.564	4120.61
hCoV-19/USA/GA-EHC-458R/2021|EPI_ISL_845768|2021-01-05	29901	29851	0.125693	2.58248
hCoV-19/USA/IL-NM5863/2021|EPI_ISL_854460|2021-01-05	29748	29698	27.4877	567.667
hCoV-19/USA/VA-DCLS-2375/2020|EPI_ISL_925204|2020-11-12	29868	29818	345.542	7107.31
